article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id,keyword_concept_en_expanded,keyword_concept_polish_expanded,semantic_expanded_action,semantic_expanded_confidence,keyword_semantic_expanded_id,review_flag_expanded,keyword_concept_en_final,semantic_3c_action,semantic_3c_confidence,keyword_concept_polish_final,polish_translation_method_3c,review_flag_3c,keyword_semantic_3c_id
153319,"https://www.archivespp.pl/A-quantitative-qualitative-study-on-metaphors-used-by-Persian-depressed-patients,153319,0,2.html",2011,13,4,A quantitative/qualitative study on metaphors used by Persian depressed patients,1,metaphor,metaphor,metaphor,metafora,app_sem_0916,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-metaphor/34588,unchanged,app_kw_0949,metaphor,metafora,no_expanded_semantic_change,high,app_sem_exp_0815,ok,metaphor,no_additional_merge,high,metaphor,fallback_untranslated_or_international,ok,app_sem3c_0669
153319,"https://www.archivespp.pl/A-quantitative-qualitative-study-on-metaphors-used-by-Persian-depressed-patients,153319,0,2.html",2011,13,4,A quantitative/qualitative study on metaphors used by Persian depressed patients,2,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445,depression/depressive disorders,depresja i zaburzenia depresyjne,expanded_merge_broad_clinical,medium,app_sem_exp_0374,expanded_semantic_merge_audit|review_broad_merge,depression/depressive disorders,merge_depression_family,high,depresja i zaburzenia depresyjne,glossary_final,ok,app_sem3c_0275
153319,"https://www.archivespp.pl/A-quantitative-qualitative-study-on-metaphors-used-by-Persian-depressed-patients,153319,0,2.html",2011,13,4,A quantitative/qualitative study on metaphors used by Persian depressed patients,3,mood,mood,mood,mood,app_sem_0943,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-mood/6844,unchanged,app_kw_0976,mood,mood,no_expanded_semantic_change,low,app_sem_exp_0841,translation_review,mood,no_additional_merge,low,nastrój,fallback_phrase_translation,ok,app_sem3c_0703
153319,"https://www.archivespp.pl/A-quantitative-qualitative-study-on-metaphors-used-by-Persian-depressed-patients,153319,0,2.html",2011,13,4,A quantitative/qualitative study on metaphors used by Persian depressed patients,4,memory,memory,memory,pamięć,app_sem_0901,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-memory/2368,unchanged,app_kw_0933,memory,pamięć,no_expanded_semantic_change,high,app_sem_exp_0802,ok,cognitive functioning,merge_cognitive_functioning_family,medium,funkcjonowanie poznawcze,glossary_final,ok,app_sem3c_0442
153319,"https://www.archivespp.pl/A-quantitative-qualitative-study-on-metaphors-used-by-Persian-depressed-patients,153319,0,2.html",2011,13,4,A quantitative/qualitative study on metaphors used by Persian depressed patients,5,cultural differences,cultural differences,cultural differences,cultural differences,app_sem_0392,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-cultural+differences/66009,unchanged,app_kw_0406,cultural differences,cultural differences,no_expanded_semantic_change,low,app_sem_exp_0338,translation_review,cultural differences,no_additional_merge,low,cultural differences,fallback_untranslated_or_international,ok,app_sem3c_0244
153320,"https://www.archivespp.pl/The-impact-of-anxiety-disorders-on-the-quality-of-compliance-among-patients-with,153320,0,2.html",2011,13,4,The impact of anxiety disorders on the quality of compliance among patients with co-morbid psychiatric or medical conditions: there are many questions but where can we find the answers?,1,anxiety disorders,anxiety disorders,anxiety disorder,zaburzenie lękowe,app_sem_0090,plural_to_concept:anxiety disorders->anxiety disorder,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-anxiety+disorders/2081,unchanged,app_kw_0095,anxiety/anxiety disorders,lęk i zaburzenia lękowe,expanded_merge_broad_clinical,medium,app_sem_exp_0073,semantic_merge_audit|expanded_semantic_merge_audit|review_broad_merge,anxiety/anxiety disorders,merge_anxiety_family,high,lęk i zaburzenia lękowe,glossary_final,ok,app_sem3c_0627
153320,"https://www.archivespp.pl/The-impact-of-anxiety-disorders-on-the-quality-of-compliance-among-patients-with,153320,0,2.html",2011,13,4,The impact of anxiety disorders on the quality of compliance among patients with co-morbid psychiatric or medical conditions: there are many questions but where can we find the answers?,2,comorbidity,comorbidity,comorbidity,współchorobowość,app_sem_0325,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-comorbidity/2232,unchanged,app_kw_0338,comorbidity,współchorobowość,no_expanded_semantic_change,high,app_sem_exp_0276,ok,comorbidity,no_additional_merge,high,współchorobowość,glossary_final,ok,app_sem3c_1193
153320,"https://www.archivespp.pl/The-impact-of-anxiety-disorders-on-the-quality-of-compliance-among-patients-with,153320,0,2.html",2011,13,4,The impact of anxiety disorders on the quality of compliance among patients with co-morbid psychiatric or medical conditions: there are many questions but where can we find the answers?,3,compliance,compliance,compliance,współpraca w leczeniu,app_sem_0332,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-compliance/238,unchanged,app_kw_0346,compliance,współpraca w leczeniu,no_expanded_semantic_change,high,app_sem_exp_0281,ok,compliance,no_additional_merge,high,współpraca w leczeniu,previous_polish_retained,ok,app_sem3c_1195
153321,"https://www.archivespp.pl/The-meaning-of-a-physician-patient-relation-for-neuroleptic-treatment,153321,0,2.html",2011,13,4,The meaning of a physician-patient relation for neuroleptic treatment,1,physician-patient relation,physician-patient relation,physician-patient relation,physician-patient relation,app_sem_1129,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-physician-patient+relation/116501,unchanged,app_kw_1168,physician-patient relation,physician-patient relation,no_expanded_semantic_change,low,app_sem_exp_1014,translation_review,work/occupational mental health,merge_work_occupational_family,medium,praca i zdrowie psychiczne zawodowe,glossary_final,ok,app_sem3c_0850
153321,"https://www.archivespp.pl/The-meaning-of-a-physician-patient-relation-for-neuroleptic-treatment,153321,0,2.html",2011,13,4,The meaning of a physician-patient relation for neuroleptic treatment,2,attitude,attitude,attitude,postawa,app_sem_0120,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-attitude/9181,unchanged,app_kw_0125,attitude,postawa,no_expanded_semantic_change,high,app_sem_exp_0100,ok,attitude,no_additional_merge,high,postawa,glossary_final,ok,app_sem3c_0825
153321,"https://www.archivespp.pl/The-meaning-of-a-physician-patient-relation-for-neuroleptic-treatment,153321,0,2.html",2011,13,4,The meaning of a physician-patient relation for neuroleptic treatment,3,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297,psychotic disorders,zaburzenia psychotyczne,expanded_merge_broad_clinical,medium,app_sem_exp_1144,expanded_semantic_merge_audit|review_broad_merge,schizophrenia/psychotic disorders,merge_psychosis_schizophrenia_family,medium,schizofrenia i zaburzenia psychotyczne,glossary_final,ok,app_sem3c_0987
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",1,drama,drama,drama,drama,app_sem_0473,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-drama/71900,unchanged,app_kw_0489,drama,drama,no_expanded_semantic_change,low,app_sem_exp_0409,translation_review,drama,no_additional_merge,low,drama,fallback_untranslated_or_international,ok,app_sem3c_0300
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",2,story,story,story,story,app_sem_1473,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-story/414278,unchanged,app_kw_1525,story,story,no_expanded_semantic_change,low,app_sem_exp_1326,translation_review,story,no_additional_merge,low,story,fallback_untranslated_or_international,ok,app_sem3c_1064
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",3,dramatology,dramatology,dramatology,dramatologia,app_sem_0474,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-dramatology/34819,unchanged,app_kw_0490,dramatology,dramatologia,no_expanded_semantic_change,high,app_sem_exp_0410,ok,dramatology,no_additional_merge,high,dramatology,fallback_untranslated_or_international,ok,app_sem3c_0301
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",4,nonverbal and verbal communication,nonverbal and verbal communication,nonverbal and verbal communication,nonverbal and verbal communication,app_sem_1007,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-nonverbal+and+verbal+communication/438215,unchanged,app_kw_1042,nonverbal and verbal communication,nonverbal and verbal communication,no_expanded_semantic_change,low,app_sem_exp_0903,translation_review,nonverbal and verbal communication,no_additional_merge,low,komunikacja niewerbalna i werbalna,direct_rare_glossary,ok,app_sem3c_0597
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",5,free association,free association,free association,free association,app_sem_0647,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-free+association/275212,unchanged,app_kw_0676,free association,free association,no_expanded_semantic_change,low,app_sem_exp_0561,translation_review,free association,no_additional_merge,low,free association,fallback_untranslated_or_international,ok,app_sem3c_0436
153322,"https://www.archivespp.pl/Dramatology-vs-narratology-a-new-synthesis-for-psychiatry-psychoanalysis-and-interpersonal,153322,0,2.html",2011,13,4,"Dramatology vs. narratology: a new synthesis for psychiatry, psychoanalysis, and interpersonal drama therapy (IDT)",6,transference,transference,transference,przeniesienie,app_sem_1566,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-transference/9965,unchanged,app_kw_1620,transference,przeniesienie,no_expanded_semantic_change,high,app_sem_exp_1404,ok,transference,no_additional_merge,high,transference,fallback_untranslated_or_international,ok,app_sem3c_1132
153323,"https://www.archivespp.pl/Psychotherapy-supervision-as-viewed-from-psychodynamic-standpoint,153323,0,2.html",2011,13,4,Psychotherapy supervision as viewed from psychodynamic standpoint,1,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314,psychotherapy,psychoterapia,expanded_merge_broad_psychotherapy,medium,app_sem_exp_1140,expanded_semantic_merge_audit|review_broad_merge,psychotherapy,merge_psychotherapy_family,high,psychoterapia,glossary_final,ok,app_sem3c_0930
153323,"https://www.archivespp.pl/Psychotherapy-supervision-as-viewed-from-psychodynamic-standpoint,153323,0,2.html",2011,13,4,Psychotherapy supervision as viewed from psychodynamic standpoint,2,supervision,supervision,supervision,supervision,app_sem_1504,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-supervision/142434,unchanged,app_kw_1558,supervision,supervision,no_expanded_semantic_change,low,app_sem_exp_1346,translation_review,supervision,no_additional_merge,low,supervision,fallback_untranslated_or_international,ok,app_sem3c_1083
153323,"https://www.archivespp.pl/Psychotherapy-supervision-as-viewed-from-psychodynamic-standpoint,153323,0,2.html",2011,13,4,Psychotherapy supervision as viewed from psychodynamic standpoint,3,psychodynamics,psychodynamics,psychodynamics,psychodynamics,app_sem_1223,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-psychodynamics/370820,unchanged,app_kw_1263,psychodynamics,psychodynamics,no_expanded_semantic_change,low,app_sem_exp_1099,translation_review,psychodynamics,no_additional_merge,low,psychodynamics,fallback_untranslated_or_international,ok,app_sem3c_0900
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,1,major resistance,major resistance,major resistance,major resistance,app_sem_0864,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-major+resistance/438216,unchanged,app_kw_0896,major resistance,major resistance,no_expanded_semantic_change,low,app_sem_exp_0766,translation_review,major resistance,no_additional_merge,low,major resistance,fallback_untranslated_or_international,ok,app_sem3c_0628
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,2,guilt,guilt,guilt,poczucie winy,app_sem_0690,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-guilt/5314,unchanged,app_kw_0719,guilt,poczucie winy,no_expanded_semantic_change,high,app_sem_exp_0601,ok,guilt,no_additional_merge,high,guilt,fallback_untranslated_or_international,ok,app_sem3c_0473
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,3,unconscious primitive murderous rage,unconscious primitive murderous rage,unconscious primitive murderous rage,unconscious primitive murderous rage,app_sem_1591,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-unconscious+primitive+murderous+rage/438217,unchanged,app_kw_1645,unconscious primitive murderous rage,unconscious primitive murderous rage,no_expanded_semantic_change,low,app_sem_exp_1426,translation_review,unconscious primitive murderous rage,no_additional_merge,low,unconscious primitive murderous rage,fallback_untranslated_or_international,ok,app_sem3c_1147
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,4,PMR,pmr,pmr,pmr,app_sem_1134,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-PMR/438218,lowercase,app_kw_1173,pmr,pmr,no_expanded_semantic_change,low,app_sem_exp_1019,translation_review,pmr,no_additional_merge,low,PMR,direct_rare_glossary,ok,app_sem3c_0810
153324,"https://www.archivespp.pl/Davanloo-s-Intensive-Short-term-Dynamic-Psychotherapy-Application-and-understanding,153324,0,2.html",2011,13,4,Davanloo's Intensive Short-term Dynamic Psychotherapy. Application and understanding the theoretical and technical principles of this method in treatment of resistant patients,5,parameters of mobilisation of the unconscious,parameters of mobilisation of the unconscious,parameters of mobilisation of the unconscious,parameters of mobilisation of the unconscious,app_sem_1061,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-parameters+of+mobilisation+of+the+unconscious/438219,unchanged,app_kw_1099,parameters of mobilisation of the unconscious,parameters of mobilisation of the unconscious,no_expanded_semantic_change,low,app_sem_exp_0951,translation_review,parameters of mobilisation of the unconscious,no_additional_merge,low,parametry of mobilisation of the unconscious,fallback_phrase_translation,ok,app_sem3c_0777
153325,"https://www.archivespp.pl/Neuropsychological-characteristic-of-post-traumatic-Kluver-Bucy-Syndrome,153325,0,2.html",2011,13,4,Neuropsychological characteristic of post-traumatic Kluver-Bucy Syndrome,1,Kluver-Bucy Syndrome,kluver-bucy syndrome,kluver-bucy syndrome,kluver-bucy zespół,app_sem_0834,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Kluver-Bucy+Syndrome/438220,lowercase,app_kw_0866,kluver-bucy syndrome,kluver-bucy zespół,no_expanded_semantic_change,medium,app_sem_exp_0738,translation_review,kluver-bucy syndrome,no_additional_merge,medium,kluver-bucy zespół,previous_polish_retained,ok,app_sem3c_0595
153325,"https://www.archivespp.pl/Neuropsychological-characteristic-of-post-traumatic-Kluver-Bucy-Syndrome,153325,0,2.html",2011,13,4,Neuropsychological characteristic of post-traumatic Kluver-Bucy Syndrome,2,neuropsychological symptoms,neuropsychological symptoms,neuropsychological symptom,neuropsychological objaw,app_sem_0981,plural_to_concept:neuropsychological symptoms->neuropsychological symptom,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-neuropsychological+symptoms/438221,unchanged,app_kw_1015,neuropsychological symptom,neuropsychological objaw,no_expanded_semantic_change,medium,app_sem_exp_0877,translation_review|semantic_merge_audit,neuropsychological symptom,no_additional_merge,medium,neuropsychologiczny objaw,fallback_phrase_translation,ok,app_sem3c_0716
153325,"https://www.archivespp.pl/Neuropsychological-characteristic-of-post-traumatic-Kluver-Bucy-Syndrome,153325,0,2.html",2011,13,4,Neuropsychological characteristic of post-traumatic Kluver-Bucy Syndrome,3,neuropsychiatric disease,neuropsychiatric disease,neuropsychiatric disease,neuropsychiatric choroba,app_sem_0977,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-neuropsychiatric+disease/438222,unchanged,app_kw_1011,neuropsychiatric disease,neuropsychiatric choroba,no_expanded_semantic_change,medium,app_sem_exp_0873,translation_review,neuropsychiatric disease,no_additional_merge,medium,neuropsychiatryczny disease,fallback_phrase_translation,ok,app_sem3c_0714
153326,"https://www.archivespp.pl/Body-image-dysphoria-and-motivation-to-exercise-A-study-of-Canadian-and-Polish-women,153326,0,2.html",2011,13,4,Body image dysphoria and motivation to exercise: A study of Canadian and Polish women participating in yoga or aerobics,1,body image,body image,body image,obraz ciała,app_sem_0178,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-body+image/1793,unchanged,app_kw_0185,body image/body attitudes,obraz ciała i postawy wobec ciała,expanded_merge_broad_construct,medium,app_sem_exp_0150,expanded_semantic_merge_audit|review_broad_merge,body image/body attitudes,merge_body_image_family,high,obraz ciała i postawy wobec ciała,glossary_final,ok,app_sem3c_0746
153326,"https://www.archivespp.pl/Body-image-dysphoria-and-motivation-to-exercise-A-study-of-Canadian-and-Polish-women,153326,0,2.html",2011,13,4,Body image dysphoria and motivation to exercise: A study of Canadian and Polish women participating in yoga or aerobics,2,motivation to exercise,motivation to exercise,motivation to exercise,motivation to exercise,app_sem_0953,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-motivation+to+exercise/438223,unchanged,app_kw_0986,motivation to exercise,motivation to exercise,no_expanded_semantic_change,low,app_sem_exp_0851,translation_review,motivation to exercise,no_additional_merge,low,motivation to exercise,fallback_untranslated_or_international,ok,app_sem3c_0690
153326,"https://www.archivespp.pl/Body-image-dysphoria-and-motivation-to-exercise-A-study-of-Canadian-and-Polish-women,153326,0,2.html",2011,13,4,Body image dysphoria and motivation to exercise: A study of Canadian and Polish women participating in yoga or aerobics,3,physical activity,physical activity,physical activity,aktywność fizyczna,app_sem_1126,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-physical+activity/2832,unchanged,app_kw_1165,physical activity,aktywność fizyczna,no_expanded_semantic_change,high,app_sem_exp_1011,ok,physical activity,no_additional_merge,high,aktywność fizyczna,previous_polish_retained,ok,app_sem3c_0030
153327,"https://www.archivespp.pl/Reflections-on-patients-diagnosed-with-anorexia-and-bulimia-nervosa-in-the-context,153327,0,2.html",2011,13,4,"Reflections on patients diagnosed with anorexia and bulimia nervosa in the context of subjectivity, self-acceptance and freedom as sources of dignity",1,anorexia nervosa,anorexia nervosa,anorexia nervosa,jadłowstręt psychiczny,app_sem_0077,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-anorexia+nervosa/785,unchanged,app_kw_0079,anorexia nervosa,jadłowstręt psychiczny,expanded_merge_synonym,high,app_sem_exp_0061,expanded_semantic_merge_audit,eating disorders,merge_eating_disorders_family,medium,zaburzenia odżywiania,glossary_final,ok,app_sem3c_1202
153327,"https://www.archivespp.pl/Reflections-on-patients-diagnosed-with-anorexia-and-bulimia-nervosa-in-the-context,153327,0,2.html",2011,13,4,"Reflections on patients diagnosed with anorexia and bulimia nervosa in the context of subjectivity, self-acceptance and freedom as sources of dignity",2,bulimia nervosa,bulimia nervosa,bulimia nervosa,żarłoczność psychiczna,app_sem_0207,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-bulimia+nervosa/786,unchanged,app_kw_0214,bulimia nervosa,żarłoczność psychiczna,expanded_merge_synonym,high,app_sem_exp_0172,expanded_semantic_merge_audit,eating disorders,merge_eating_disorders_family,medium,zaburzenia odżywiania,glossary_final,ok,app_sem3c_1202
153327,"https://www.archivespp.pl/Reflections-on-patients-diagnosed-with-anorexia-and-bulimia-nervosa-in-the-context,153327,0,2.html",2011,13,4,"Reflections on patients diagnosed with anorexia and bulimia nervosa in the context of subjectivity, self-acceptance and freedom as sources of dignity",3,dignity,dignity,dignity,dignity,app_sem_0456,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-dignity/93252,unchanged,app_kw_0472,dignity,dignity,no_expanded_semantic_change,low,app_sem_exp_0396,translation_review,dignity,no_additional_merge,low,dignity,fallback_untranslated_or_international,ok,app_sem3c_0291
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge,schizophrenia/psychotic disorders,merge_psychosis_schizophrenia_family,medium,schizofrenia i zaburzenia psychotyczne,glossary_final,ok,app_sem3c_0987
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,2,psychopathology,psychopathology,psychopathology,psychopatologia,app_sem_1252,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychopathology/6624,unchanged,app_kw_1293,psychopathology,psychopatologia,no_expanded_semantic_change,high,app_sem_exp_1126,ok,mental health/mental disorders,merge_mental_health_disorders_family,medium,zdrowie psychiczne i zaburzenia psychiczne,glossary_final,ok,app_sem3c_1222
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,3,cognitive function,cognitive function,cognitive function,funkcje poznawcze,app_sem_0301,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-cognitive+function/310100,unchanged,app_kw_0312,cognitive functioning,funkcjonowanie poznawcze,expanded_merge_broad_cognitive,medium,app_sem_exp_0256,expanded_semantic_merge_audit|review_broad_merge,cognitive functioning,merge_cognitive_functioning_family,medium,funkcjonowanie poznawcze,glossary_final,ok,app_sem3c_0442
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,4,executive function,executive function,executive function,funkcje wykonawcze,app_sem_0581,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-executive+function/5898,unchanged,app_kw_0608,executive function,funkcje wykonawcze,no_expanded_semantic_change,high,app_sem_exp_0501,ok,cognitive functioning,merge_cognitive_functioning_family,medium,funkcjonowanie poznawcze,glossary_final,ok,app_sem3c_0442
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,5,chronic schizophrenia,chronic schizophrenia,chronic schizophrenia,przewlekły schizofrenia,app_sem_0260,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-chronic+schizophrenia/303692,unchanged,app_kw_0268,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge,schizophrenia/psychotic disorders,merge_psychosis_schizophrenia_family,medium,schizofrenia i zaburzenia psychotyczne,glossary_final,ok,app_sem3c_0987
153328,"https://www.archivespp.pl/Cognitive-dysfunction-progression-in-schizophrenia-relation-to-functional-and-clinical,153328,0,2.html",2012,14,1,Cognitive dysfunction progression in schizophrenia - relation to functional and clinical outcome,6,first-episode schizophrenia,first-episode schizophrenia,first-episode schizophrenia,pierwszy epizod schizofrenii,app_sem_0630,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-first-episode+schizophrenia/380077,unchanged,app_kw_0659,schizophrenia,schizofrenia,expanded_merge_subtype_to_parent,medium,app_sem_exp_1208,expanded_semantic_merge_audit|review_broad_merge,schizophrenia/psychotic disorders,merge_psychosis_schizophrenia_family,medium,schizofrenia i zaburzenia psychotyczne,glossary_final,ok,app_sem3c_0987
153329,"https://www.archivespp.pl/Global-cardio-metabolic-risk-in-patients-with-cognitive-dysfunction,153329,0,2.html",2012,14,1,Global cardio - metabolic risk in patients with cognitive dysfunction,1,metabolic syndrome,metabolic syndrome,metabolic syndrome,zespół metaboliczny,app_sem_0913,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-metabolic+syndrome/206,unchanged,app_kw_0946,metabolic syndrome,zespół metaboliczny,no_expanded_semantic_change,high,app_sem_exp_0812,ok,metabolic syndrome,no_additional_merge,high,zespół metaboliczny,glossary_final,ok,app_sem3c_1228
153329,"https://www.archivespp.pl/Global-cardio-metabolic-risk-in-patients-with-cognitive-dysfunction,153329,0,2.html",2012,14,1,Global cardio - metabolic risk in patients with cognitive dysfunction,2,dementia,dementia,dementia,otępienie,app_sem_0422,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-dementia/315,unchanged,app_kw_0437,dementia,otępienie,no_expanded_semantic_change,high,app_sem_exp_0367,ok,aging/older adults,merge_aging_family,medium,starzenie się i osoby starsze,glossary_final,ok,app_sem3c_1061
153330,"https://www.archivespp.pl/The-impact-of-Mindfulness-based-Cognitive-Therapy-MBCT-on-mental-health-and-quality,153330,0,2.html",2012,14,1,The impact of Mindfulness-based Cognitive Therapy (MBCT) on mental health and quality of life in a sub-clinically depressed population,1,mindfulness,mindfulness,mindfulness,uważność,app_sem_0931,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-mindfulness/311985,unchanged,app_kw_0964,mindfulness,uważność,no_expanded_semantic_change,high,app_sem_exp_0830,ok,mindfulness,no_additional_merge,high,uważność,previous_polish_retained,ok,app_sem3c_1154
