rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
196,phase,1,290,149,5.096,2924,pending,japa_high_frequency_recon,,phase,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
197,related,1,288,247,8.447,2924,pending,japa_high_frequency_recon,,related,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
198,individual,1,287,229,7.832,2924,pending,japa_high_frequency_recon,,individual,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
199,oedipal,1,287,157,5.369,2924,pending,japa_high_frequency_recon,,oedipal,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
200,empirical,1,287,151,5.164,2924,pending,japa_high_frequency_recon,,empirical,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
201,identification,1,286,162,5.54,2924,pending,japa_high_frequency_recon,object_relations,identification,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
202,problem,1,286,195,6.669,2924,pending,japa_high_frequency_recon,,problem,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
203,gmail,1,285,251,8.584,2924,pending,japa_high_frequency_recon,,gmail,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
204,same,1,284,239,8.174,2924,pending,japa_high_frequency_recon,,same,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
205,phenomena,1,283,192,6.566,2924,pending,japa_high_frequency_recon,,phenomena,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
206,david,1,283,87,2.975,2924,pending,japa_high_frequency_recon,,david,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
207,now,1,282,227,7.763,2924,pending,japa_high_frequency_recon,,now,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
208,superego,1,282,125,4.275,2924,pending,japa_high_frequency_recon,,superego,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
209,adult,1,282,182,6.224,2924,pending,japa_high_frequency_recon,,adult,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
210,gender,1,281,80,2.736,2924,pending,japa_high_frequency_recon,culture_social_ethics,gender,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
211,subject,1,280,225,7.695,2924,pending,japa_high_frequency_recon,,subject,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
212,various,1,280,253,8.653,2924,pending,japa_high_frequency_recon,,various,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
213,since,1,279,236,8.071,2924,pending,japa_high_frequency_recon,,since,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
214,make,1,278,254,8.687,2924,pending,japa_high_frequency_recon,,make,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
215,play,1,276,152,5.198,2924,pending,japa_high_frequency_recon,,play,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
216,loss,1,275,156,5.335,2924,pending,japa_high_frequency_recon,,loss,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
217,women,1,274,120,4.104,2924,pending,japa_high_frequency_recon,,women,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
218,possible,1,274,248,8.482,2924,pending,japa_high_frequency_recon,,possible,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
219,changes,1,273,164,5.609,2924,pending,japa_high_frequency_recon,,changes,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
220,attention,1,272,235,8.037,2924,pending,japa_high_frequency_recon,,attention,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
221,panel,1,272,150,5.13,2924,pending,japa_high_frequency_recon,,panel,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
222,influence,1,271,213,7.285,2924,pending,japa_high_frequency_recon,,influence,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
223,found,1,271,225,7.695,2924,pending,japa_high_frequency_recon,,found,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
224,knowledge,1,271,202,6.908,2924,pending,japa_high_frequency_recon,,knowledge,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
225,joseph,1,271,75,2.565,2924,pending,japa_high_frequency_recon,,joseph,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
226,memory,1,267,131,4.48,2924,pending,japa_high_frequency_recon,,memory,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
227,functions,1,265,187,6.395,2924,pending,japa_high_frequency_recon,,functions,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
228,columbia,1,265,141,4.822,2924,pending,japa_high_frequency_recon,,columbia,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
229,before,1,264,233,7.969,2924,pending,japa_high_frequency_recon,,before,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
230,contributions,1,264,185,6.327,2924,pending,japa_high_frequency_recon,,contributions,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
231,importance,1,264,222,7.592,2924,pending,japa_high_frequency_recon,,importance,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
232,words,1,263,147,5.027,2924,pending,japa_high_frequency_recon,,words,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
233,meeting,1,262,229,7.832,2924,pending,japa_high_frequency_recon,,meeting,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
234,yet,1,261,235,8.037,2924,pending,japa_high_frequency_recon,,yet,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
235,factors,1,261,193,6.601,2924,pending,japa_high_frequency_recon,,factors,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
236,chicago,1,261,180,6.156,2924,pending,japa_high_frequency_recon,,chicago,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
237,another,1,260,222,7.592,2924,pending,japa_high_frequency_recon,,another,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
238,special,1,258,204,6.977,2924,pending,japa_high_frequency_recon,,special,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
239,organization,1,258,148,5.062,2924,pending,japa_high_frequency_recon,,organization,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
240,field,1,256,205,7.011,2924,pending,japa_high_frequency_recon,relational_intersubjective,field,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
241,man,1,256,155,5.301,2924,pending,japa_high_frequency_recon,,man,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
242,including,1,255,229,7.832,2924,pending,japa_high_frequency_recon,,including,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
243,fax,1,255,249,8.516,2924,pending,japa_high_frequency_recon,,fax,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
244,arnold,1,254,74,2.531,2924,pending,japa_high_frequency_recon,,arnold,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
245,especially,1,252,223,7.627,2924,pending,japa_high_frequency_recon,,especially,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
246,significant,1,250,218,7.456,2924,pending,japa_high_frequency_recon,,significant,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
247,observations,1,250,169,5.78,2924,pending,japa_high_frequency_recon,,observations,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
248,faculty,1,250,200,6.84,2924,pending,japa_high_frequency_recon,,faculty,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
249,fact,1,249,214,7.319,2924,pending,japa_high_frequency_recon,,fact,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
250,disorder,1,249,97,3.317,2924,pending,japa_high_frequency_recon,,disorder,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
1,new york,2,1528,957,32.729,2924,pending,japa_high_frequency_recon,,new york,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
2,american psychoanalytic,2,499,376,12.859,2924,pending,japa_high_frequency_recon,,american psychoanalytic,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
3,psychoanalytic association,2,491,378,12.927,2924,pending,japa_high_frequency_recon,,psychoanalytic association,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
5,street new,2,366,361,12.346,2924,pending,japa_high_frequency_recon,,street new,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
6,supervising analyst,2,291,264,9.029,2924,pending,japa_high_frequency_recon,,supervising analyst,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
7,gmail com,2,285,251,8.584,2924,pending,japa_high_frequency_recon,,gmail com,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
8,east street,2,276,272,9.302,2924,pending,japa_high_frequency_recon,,east street,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
9,training supervising,2,270,255,8.721,2924,pending,japa_high_frequency_recon,,training supervising,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
10,object relations,2,257,147,5.027,2924,pending,japa_high_frequency_recon,object_relations,object relations,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
11,psychoanalytic training,2,246,160,5.472,2924,pending,japa_high_frequency_recon,,psychoanalytic training,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
12,psychoanalytic institute,2,243,210,7.182,2924,pending,japa_high_frequency_recon,,psychoanalytic institute,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
13,fax e-mail,2,207,204,6.977,2924,pending,japa_high_frequency_recon,,fax e-mail,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
14,york e-mail,2,203,195,6.669,2924,pending,japa_high_frequency_recon,,york e-mail,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
16,professor psychiatry,2,186,174,5.951,2924,pending,japa_high_frequency_recon,,professor psychiatry,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
18,aol com,2,179,177,6.053,2924,pending,japa_high_frequency_recon,,aol com,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
19,meeting american,2,178,173,5.917,2924,pending,japa_high_frequency_recon,,meeting american,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
20,harold blum,2,177,44,1.505,2924,pending,japa_high_frequency_recon,,harold blum,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
21,san francisco,2,174,131,4.48,2924,pending,japa_high_frequency_recon,,san francisco,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
22,otto kernberg,2,171,39,1.334,2924,pending,japa_high_frequency_recon,,otto kernberg,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
24,department psychiatry,2,161,148,5.062,2924,pending,japa_high_frequency_recon,,department psychiatry,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
25,clinical professor,2,155,142,4.856,2924,pending,japa_high_frequency_recon,,clinical professor,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
26,psychoanalytic society,2,154,129,4.412,2924,pending,japa_high_frequency_recon,,psychoanalytic society,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
27,relationship between,2,152,109,3.728,2924,pending,japa_high_frequency_recon,,relationship between,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
28,columbia university,2,148,97,3.317,2924,pending,japa_high_frequency_recon,,columbia university,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
29,psychoanalytic technique,2,146,78,2.668,2924,pending,japa_high_frequency_recon,technique_process,psychoanalytic technique,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
30,psychoanalytic education,2,145,85,2.907,2924,pending,japa_high_frequency_recon,,psychoanalytic education,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
31,avenue new,2,137,135,4.617,2924,pending,japa_high_frequency_recon,,avenue new,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
33,york new,2,126,124,4.241,2924,pending,japa_high_frequency_recon,,york new,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
34,training research,2,125,101,3.454,2924,pending,japa_high_frequency_recon,,training research,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
36,submitted publication,2,116,116,3.967,2924,pending,japa_high_frequency_recon,,submitted publication,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
37,center psychoanalytic,2,115,95,3.249,2924,pending,japa_high_frequency_recon,,center psychoanalytic,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
38,transference neurosis,2,114,48,1.642,2924,pending,japa_high_frequency_recon,transference_countertransference,transference neurosis,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
39,steven roose,2,114,32,1.094,2924,pending,japa_high_frequency_recon,,steven roose,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
40,robert wallerstein,2,113,29,0.992,2924,pending,japa_high_frequency_recon,,robert wallerstein,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
41,association new,2,111,106,3.625,2924,pending,japa_high_frequency_recon,,association new,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
42,ego psychology,2,111,62,2.12,2924,pending,japa_high_frequency_recon,,ego psychology,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
43,personality disorder,2,111,39,1.334,2924,pending,japa_high_frequency_recon,,personality disorder,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
44,therapeutic action,2,109,46,1.573,2924,pending,japa_high_frequency_recon,technique_process,therapeutic action,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
45,steven levy,2,108,28,0.958,2924,pending,japa_high_frequency_recon,,steven levy,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
46,school medicine,2,107,98,3.352,2924,pending,japa_high_frequency_recon,,school medicine,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
48,judy kantrowitz,2,105,27,0.923,2924,pending,japa_high_frequency_recon,,judy kantrowitz,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
49,medical center,2,104,95,3.249,2924,pending,japa_high_frequency_recon,,medical center,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
51,los angeles,2,104,83,2.839,2924,pending,japa_high_frequency_recon,,los angeles,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
52,street suite,2,104,102,3.488,2924,pending,japa_high_frequency_recon,,street suite,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
55,glen gabbard,2,101,36,1.231,2924,pending,japa_high_frequency_recon,,glen gabbard,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
56,borderline personality,2,100,33,1.129,2924,pending,japa_high_frequency_recon,,borderline personality,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
57,university center,2,100,82,2.804,2924,pending,japa_high_frequency_recon,,university center,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
58,acting out,2,99,38,1.3,2924,pending,japa_high_frequency_recon,,acting out,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
59,oedipus complex,2,99,50,1.71,2924,pending,japa_high_frequency_recon,,oedipus complex,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
60,medical school,2,97,92,3.146,2924,pending,japa_high_frequency_recon,,medical school,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
61,avenue suite,2,97,95,3.249,2924,pending,japa_high_frequency_recon,,avenue suite,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
62,psychoanalytic literature,2,94,82,2.804,2924,pending,japa_high_frequency_recon,,psychoanalytic literature,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
63,york psychoanalytic,2,93,76,2.599,2924,pending,japa_high_frequency_recon,,york psychoanalytic,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
64,stanley coen,2,93,26,0.889,2924,pending,japa_high_frequency_recon,,stanley coen,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
65,ego ideal,2,91,32,1.094,2924,pending,japa_high_frequency_recon,,ego ideal,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
66,child analysis,2,91,36,1.231,2924,pending,japa_high_frequency_recon,development_attachment,child analysis,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
67,mitchell wilson,2,91,30,1.026,2924,pending,japa_high_frequency_recon,,mitchell wilson,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
69,bonnie litowitz,2,90,28,0.958,2924,pending,japa_high_frequency_recon,,bonnie litowitz,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
70,anna freud,2,89,49,1.676,2924,pending,japa_high_frequency_recon,,anna freud,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
71,gender identity,2,89,28,0.958,2924,pending,japa_high_frequency_recon,culture_social_ethics,gender identity,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
72,psychoanalytic situation,2,87,51,1.744,2924,pending,japa_high_frequency_recon,,psychoanalytic situation,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
73,mental health,2,85,74,2.531,2924,pending,japa_high_frequency_recon,,mental health,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
74,theodore shapiro,2,85,24,0.821,2924,pending,japa_high_frequency_recon,,theodore shapiro,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
75,training analysis,2,84,25,0.855,2924,pending,japa_high_frequency_recon,,training analysis,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
76,united states,2,82,66,2.257,2924,pending,japa_high_frequency_recon,,united states,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
77,psychic structure,2,82,44,1.505,2924,pending,japa_high_frequency_recon,,psychic structure,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
78,jacob arlow,2,80,25,0.855,2924,pending,japa_high_frequency_recon,,jacob arlow,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
79,west street,2,80,79,2.702,2924,pending,japa_high_frequency_recon,,west street,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
80,unconscious fantasy,2,79,32,1.094,2924,pending,japa_high_frequency_recon,,unconscious fantasy,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
81,orcid org,2,77,66,2.257,2924,pending,japa_high_frequency_recon,,orcid org,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
82,leo rangell,2,76,19,0.65,2924,pending,japa_high_frequency_recon,,leo rangell,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
83,society institute,2,76,64,2.189,2924,pending,japa_high_frequency_recon,,society institute,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
84,institute psychoanalysis,2,76,73,2.497,2924,pending,japa_high_frequency_recon,,institute psychoanalysis,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
85,psychoanalytic research,2,75,46,1.573,2924,pending,japa_high_frequency_recon,,psychoanalytic research,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
86,sigmund freud,2,74,50,1.71,2924,pending,japa_high_frequency_recon,,sigmund freud,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
87,theory technique,2,74,52,1.778,2924,pending,japa_high_frequency_recon,technique_process,theory technique,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
88,west end,2,74,73,2.497,2924,pending,japa_high_frequency_recon,,west end,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
89,free association,2,73,38,1.3,2924,pending,japa_high_frequency_recon,,free association,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
90,therapeutic alliance,2,73,30,1.026,2924,pending,japa_high_frequency_recon,technique_process,therapeutic alliance,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
91,suite new,2,73,72,2.462,2924,pending,japa_high_frequency_recon,,suite new,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
93,personality disorders,2,72,31,1.06,2924,pending,japa_high_frequency_recon,,personality disorders,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
94,empirical research,2,72,38,1.3,2924,pending,japa_high_frequency_recon,,empirical research,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
95,anne erreich,2,72,18,0.616,2924,pending,japa_high_frequency_recon,,anne erreich,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
96,michigan avenue,2,71,70,2.394,2924,pending,japa_high_frequency_recon,,michigan avenue,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
97,john gedo,2,71,18,0.616,2924,pending,japa_high_frequency_recon,,john gedo,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
98,end avenue,2,71,70,2.394,2924,pending,japa_high_frequency_recon,,end avenue,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
99,phyllis tyson,2,71,18,0.616,2924,pending,japa_high_frequency_recon,,phyllis tyson,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
100,https orcid,2,71,60,2.052,2924,pending,japa_high_frequency_recon,,https orcid,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
101,transference countertransference,2,70,41,1.402,2924,pending,japa_high_frequency_recon,transference_countertransference,transference countertransference,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
103,training analyst,2,70,48,1.642,2924,pending,japa_high_frequency_recon,,training analyst,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
104,new haven,2,70,70,2.394,2924,pending,japa_high_frequency_recon,,new haven,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
105,same time,2,69,67,2.291,2924,pending,japa_high_frequency_recon,,same time,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
106,park west,2,69,69,2.36,2924,pending,japa_high_frequency_recon,,park west,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
107,ego functions,2,68,43,1.471,2924,pending,japa_high_frequency_recon,,ego functions,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
108,central park,2,68,68,2.326,2924,pending,japa_high_frequency_recon,,central park,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
109,theory practice,2,67,52,1.778,2924,pending,japa_high_frequency_recon,,theory practice,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
110,defense mechanisms,2,67,31,1.06,2924,pending,japa_high_frequency_recon,,defense mechanisms,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
111,boston psychoanalytic,2,66,63,2.155,2924,pending,japa_high_frequency_recon,,boston psychoanalytic,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
112,relation between,2,65,54,1.847,2924,pending,japa_high_frequency_recon,,relation between,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
113,joseph lichtenberg,2,65,18,0.616,2924,pending,japa_high_frequency_recon,,joseph lichtenberg,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
114,fred busch,2,65,16,0.547,2924,pending,japa_high_frequency_recon,,fred busch,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
115,park avenue,2,64,64,2.189,2924,pending,japa_high_frequency_recon,,park avenue,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
116,blum harold,2,64,36,1.231,2924,pending,japa_high_frequency_recon,,blum harold,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
117,leon hoffman,2,64,18,0.616,2924,pending,japa_high_frequency_recon,,leon hoffman,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
118,psychoanalytic therapy,2,63,40,1.368,2924,pending,japa_high_frequency_recon,technique_process,psychoanalytic therapy,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
119,thinking about,2,63,55,1.881,2924,pending,japa_high_frequency_recon,,thinking about,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
120,lawrence friedman,2,62,23,0.787,2924,pending,japa_high_frequency_recon,,lawrence friedman,candidate_concept,kept_for_semantic_review,True,japa_candidate_queue,2b_recon_audit_terms,,
